打印次数,发货小包装数量,发货金额,发货毛重,发货体积,发货大包装数量,调整单对应的原单,代垫费用应收金额,WMS系统实际拣货数量,发货单WMS系统锁定库存优先级,折扣金额,provience,time
2,159,6675.0,184.0,0.9605,53.0,195198918,0.0,159,5,0.0,湖南,2020-01-16 00:00:00
1,1008,13031.6,162.04,3.747931,43.5,195197047,0.0,1008,5,0.0,湖南,2020-01-16 00:00:00
1,2500,11848.4,454.39,1.90624,89.0,195125016,0.0,2500,5,0.0,湖南,2020-01-15 00:00:00
0,18330,64180.0,3928.0,500.4,1222.0,195190551,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
0,40365,100000.0,2691.0,2691.0,2691.0,195221869,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
0,1200,3700.0,110.0,2.0,100.0,195054636,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
0,16,1416.0,1.132,0.042046,16.0,195233649,0.0,0,5,708.0,湖南,2020-01-16 00:00:00
0,18,2903.0,5.2026,0.1644,18.0,195233653,0.0,0,5,429.0,湖南,2020-01-16 00:00:00
1,18,0.0,4.569,0.022176,0.75,195191809,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,54,0.0,6.038,4.062,6.0,195198639,792.0,54,5,0.0,湖南,2020-01-16 00:00:00
1,31164,124380.72,3297.85,47.016845,1067.0,195195416,0.0,31164,5,0.0,湖南,2020-01-16 00:00:00
1,410,0.0,43.78722222,1.68582604,39.40555556,195117299,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,32,0.0,16.07166667,0.27290999,4.725,195115715,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,12769,51139.27,1154.182,20.33372,426.0,195127886,0.0,12769,5,0.0,湖南,2020-01-15 00:00:00
1,76,0.0,30.12125,1.23072902,11.56666666,195078430,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
1,19,0.0,3.30525001,0.12076541,0.69999999,195055647,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
1,18,1221.0,6.048,0.054,18.0,195211938,0.0,18,5,0.0,湖南,2020-01-16 00:00:00
1,98,8844.0,35.88,0.42,98.0,195212257,0.0,98,5,0.0,湖南,2020-01-16 00:00:00
1,24,283.2,4.43,0.06,1.0,195189371,0.0,24,5,0.0,湖南,2020-01-16 00:00:00
1,6,0.0,0.169,0.016,6.0,195210280,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,64,0.0,86.28482143,0.25380802,14.60595238,195004655,0.0,0,5,0.0,湖南,2020-01-13 00:00:00
1,161,0.0,948.3295238,3.52284693,129.99642857,195004337,0.0,0,5,0.0,湖南,2020-01-13 00:00:00
1,46,0.0,24.91607143,0.35493963,7.48095238,195004057,0.0,0,5,0.0,湖南,2020-01-13 00:00:00
0,42,2511.08,1.734,0.042,42.0,195223508,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,64,0.0,15.7846131,0.10892072,7.26011904,195003097,0.0,0,5,0.0,湖南,2020-01-13 00:00:00
1,87,0.0,32.625,0.679075,27.95,195002640,0.0,0,5,0.0,湖南,2020-01-13 00:00:00
1,6,5160.0,1.0,1.0,1.0,195185936,0.0,6,5,0.0,湖南,2020-01-16 00:00:00
1,64,0.0,139.90321429,0.60860258,22.83452381,195001342,0.0,0,5,0.0,湖南,2020-01-13 00:00:00
1,27,0.0,57.95928571,3.16051517,8.50714286,195000965,0.0,0,5,0.0,湖南,2020-01-13 00:00:00
1,24,900.0,24.0,0.03,3.0,195245486,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
1,1240,3948.0,301.1,9.444,80.0,195123302,0.0,1240,5,0.0,湖南,2020-01-15 00:00:00
1,188,0.0,19.82785714,2.57267034,15.8702381,195246963,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
0,3,527.05,66.723,0.009,3.0,195247289,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,48,6963.2,41.7,6.98,12.0,194968285,0.0,48,5,0.0,湖南,2020-01-13 00:00:00
1,8,1203.2,11.2,1.28,2.0,195021424,0.0,8,5,0.0,湖南,2020-01-14 00:00:00
1,12,1804.8,8.5,1.5,3.0,195040666,0.0,12,5,0.0,湖南,2020-01-14 00:00:00
1,40,6016.0,5.0,5.0,10.0,195043739,0.0,40,5,0.0,湖南,2020-01-14 00:00:00
1,40,5640.0,56.0,6.4,10.0,195064592,0.0,40,5,0.0,湖南,2020-01-14 00:00:00
1,6,1488.96,8.6,0.03841266,1.0,195135497,0.0,6,5,0.0,湖南,2020-01-14 00:00:00
1,6,1894.08,0.6,0.6,1.0,195048580,0.0,6,5,0.0,湖南,2020-01-14 00:00:00
1,12,3777.6,17.2,0.07682532,2.0,195046201,0.0,12,5,0.0,湖南,2020-01-14 00:00:00
1,2,8.0,0.33333334,0.00266666,0.13333334,195250731,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
1,4,0.0,0.93333334,0.04125,0.21666666,195254261,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
1,2136,7587.6,314.528,58.087,164.0,195137673,0.0,2136,5,0.0,湖南,2020-01-15 00:00:00
1,2,60600.0,120.0,0.5,2.0,195245319,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
1,4800,23200.0,1480.0,2095.8672,200.0,195253538,0.0,4800,5,0.0,湖南,2020-01-17 00:00:00
1,2400,11600.0,740.0,1047.9336,100.0,195209779,0.0,2400,5,0.0,湖南,2020-01-16 00:00:00
4,984,40344.0,984.0,164.0,164.0,194982440,0.0,984,1,0.0,湖南,2020-01-13 00:00:00
2,2,0.0,30.0,0.026,2.0,195218029,0.0,2,5,0.0,湖南,2020-01-16 00:00:00
1,438,73773.18,571.24,4.790075,73.0,195261943,0.0,438,5,0.0,湖南,2020-01-17 12:24:49
1,312,63292.32,379.12,1.2722,52.0,195261946,0.0,312,5,0.0,湖南,2020-01-17 12:24:50
1,800,4896.0,206.64,0.24,80.0,194974149,0.0,800,5,0.0,湖南,2020-01-13 00:00:00
1,594,120498.84,623.34,2.2149,99.0,195261945,0.0,594,5,0.0,湖南,2020-01-17 12:24:50
2,2550,4998.0,1614.2,2.772776,170.0,195038690,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
0,1,0.0,0.002,0.003,1.0,195268415,0.0,0,5,0.0,湖南,2020-01-17 14:15:01
0,15,2806.65,0.18,0.025,15.0,195268597,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,104,5850.0,158.16666667,1.08246667,17.33333333,195193268,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
0,2,0.0,0.06,0.02,2.0,195272382,0.0,0,5,0.0,湖南,2020-01-17 14:51:28
0,15,0.0,200.178,0.045,15.0,195272681,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
0,10,1954.31,0.03,0.03,10.0,195267714,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
1,140,912.0,18.97,0.53825,6.0,195116443,0.0,140,5,0.0,湖南,2020-01-15 09:39:51
1,342,2031.05,29.84,0.1892,11.0,195116420,0.0,342,5,0.0,湖南,2020-01-15 09:39:47
0,20,6004.4,0.463,0.02,20.0,195276291,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
2,200,9500.0,996.0,1.721082,50.0,195259058,0.0,200,5,0.0,湖南,2020-01-17 00:00:00
1,211,906.3,24.447,0.34385639,7.03888889,195133359,0.0,211,5,0.0,湖南,2020-01-16 00:00:00
1,4,947.2,0.66666667,0.00506105,0.16666667,195247271,1365.24,4,5,0.0,湖南,2020-01-17 00:00:00
1,2,143.88,1.25,0.0027788,0.16666666,195204570,0.0,2,5,0.0,湖南,2020-01-16 00:00:00
1,3,0.0,4.3,0.01920633,0.5,195220755,865.83,3,5,0.0,湖南,2020-01-16 00:00:00
0,275,80375.4,1.929,0.275,275.0,195276580,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
2,30,11119.74,26.98,5.068261,5.0,195259044,0.0,30,5,0.0,湖南,2020-01-17 00:00:00
1,12,0.0,17.2,0.07682532,2.0,195262449,3463.32,12,5,0.0,湖南,2020-01-17 00:00:00
1,42,12290.4,60.2,0.26888862,7.0,195260128,1775.97,42,5,0.0,湖南,2020-01-17 00:00:00
1,7,1671.6,5.83333333,0.7,1.16666667,195261019,1775.97,7,5,0.0,湖南,2020-01-17 00:00:00
1,36,8089.14,39.3,0.49242176,5.0,195246889,0.0,36,5,0.0,湖南,2020-01-17 00:00:00
1,12,2457.72,5.2,0.1,1.5,195051005,0.0,12,5,0.0,湖南,2020-01-14 00:00:00
0,20,0.0,3.9,0.01083333,1.08333333,195151824,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
0,2,0.0,0.58333334,0.00133333,0.25,195150361,0.0,0,5,0.0,湖南,2020-01-11 00:00:00
0,5,0.0,2.44133334,0.00762333,0.29999999,195149450,0.0,0,5,0.0,湖南,2020-01-14 00:00:00
0,2,0.0,0.004,0.006,2.0,195279878,0.0,0,5,0.0,湖南,2020-01-17 16:04:17
0,385,76846.4,4.0,0.52507,385.0,195243233,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,534,4721.16,177.66,2.04007431,86.0,194897461,0.0,534,5,0.0,湖南,2020-01-11 00:00:00
1,1088,10208.82,261.87,1.6433648,76.0,194927044,0.0,1088,5,0.0,湖南,2020-01-12 00:00:00
1,250,0.0,46.572,1.157,24.7,195279737,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
3,41,2011.0,108.25333333,0.102,6.26666667,195215833,0.0,41,5,0.0,湖南,2020-01-16 00:00:00
3,259,2570.0,245.12,0.38455088,22.0,195207596,0.0,259,5,0.0,湖南,2020-01-16 00:00:00
0,89,17548.96,0.375,0.107,89.0,195283814,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,1140,5166.0,294.36,56.4,102.0,195126225,0.0,1140,1,0.0,湖南,2020-01-15 00:00:00
1,720,2592.0,180.0,1.2,60.0,195115094,0.0,720,5,0.0,湖南,2020-01-14 00:00:00
1,4272,6621.6,319.44,1.5004,89.0,195251379,0.0,4272,5,0.0,湖南,2020-01-17 00:00:00
1,740,3706.8,90.772556,1.486265,27.9,195196674,0.0,740,5,0.0,湖南,2020-01-17 00:00:00
2,298,2699.98,66.76,0.44460971,22.0,195003344,0.0,298,5,0.0,湖南,2020-01-13 00:00:00
1,1236,1142.0,73.2,0.51182656,26.0,195276675,0.0,1236,5,0.0,湖南,2020-01-17 00:00:00
0,98,22689.9,0.78,0.098,98.0,195288876,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
0,148,37284.0,0.552,0.166,148.0,195290828,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,180,8208.0,210.0,1.2,60.0,195135677,0.0,180,5,0.0,湖南,2020-01-15 00:00:00
0,675,142784.95,7224.531,2.152,675.0,195289314,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
2,562,5070.64,195.86,2.07437781,89.0,194927312,0.0,562,5,0.0,湖南,2020-01-12 00:00:00
1,107,634.1,19.58,0.0683,4.0,195189802,0.0,107,5,0.0,湖南,2020-01-16 00:00:00
1,813,3700.1,91.53419236,1.59582064,34.32727273,195220228,0.0,813,5,0.0,湖南,2020-01-16 00:00:00
1,728,7795.56,214.91,2.49299146,106.0,195001925,0.0,728,1,0.0,湖南,2020-01-13 00:00:00
3,278,1125.92,38.21,0.57595,9.1,195133539,0.0,278,5,0.0,湖南,2020-01-16 00:00:00
1,915,4260.54,146.435,1.30516255,33.35,195121767,0.0,915,5,0.0,湖南,2020-01-16 00:00:00
1,40,229.89,15.14,0.0225,1.0,195249744,0.0,40,5,0.0,湖南,2020-01-17 00:00:00
1,24,275.88,6.816,1.1748,1.0,195245549,0.0,24,5,0.0,湖南,2020-01-17 00:00:00
1,604,6040.11,51.684,1.37701,32.0,195244512,0.0,604,5,0.0,湖南,2020-01-17 00:00:00
1,32,169.97,4.1,0.02,1.0,195242832,0.0,32,5,0.0,湖南,2020-01-17 00:00:00
2,80,414.14,30.28,0.045,2.0,195204914,0.0,80,5,0.0,湖南,2020-01-16 00:00:00
1,40,184.0,5.64,0.33325,1.0,195116894,0.0,40,5,0.0,湖南,2020-01-15 09:42:50
2,793,3514.99,85.674,1.02548548,31.0,195218190,0.0,793,1,0.0,湖南,2020-01-17 00:00:00
2,682,6370.0,145.21425,1.414738,45.625,195151344,0.0,682,5,0.0,湖南,2020-01-16 00:00:00
0,3,437.0,0.772,0.106,3.0,195309160,0.0,0,5,84.0,湖南,2020-01-17 00:00:00
0,4,1022.0,0.1344,0.012,4.0,195309165,0.0,0,5,311.0,湖南,2020-01-17 00:00:00
0,13,5434.0,0.2412,0.027,13.0,195309180,0.0,0,5,1091.0,湖南,2020-01-17 00:00:00
0,40,14090.0,0.5677,0.0747,40.0,195309223,0.0,0,5,7550.0,湖南,2020-01-17 00:00:00
0,8,1406.0,1.4216,0.314,8.0,195309220,0.0,0,5,368.0,湖南,2020-01-17 00:00:00
0,17,3297.0,4.2827,0.2745,17.0,195309222,0.0,0,5,809.0,湖南,2020-01-17 00:00:00
0,36,14166.0,0.7504,0.0764,36.0,195309229,0.0,0,5,6265.0,湖南,2020-01-17 00:00:00
1,6,1836.0,7.1,0.022,1.0,194794108,0.0,6,5,0.0,湖南,2020-01-10 00:00:00
0,6000,25604.0,1608.0,4.289408,400.0,195224383,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,251,1214.31,29.43,0.84605333,9.45,195215677,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,269,1211.04,180.8,0.18506666,15.16666666,195215038,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,93,630.54,40.18666667,0.10483333,5.85833333,195205778,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,254,1160.27,120.18666666,1.113,11.55,195198323,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
2,154,935.6,41.09,0.07875,7.875,195198774,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,106,728.74,65.51666665,0.07883335,7.63333335,195202360,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
2,14,572.0,40.04,0.08510176,3.0,195243814,0.0,14,5,0.0,湖南,2020-01-17 00:00:00
1,42,371.9,12.125,0.03489334,2.88333334,195330170,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,30,232.3,1.60333334,0.01910623,1.76785713,195330634,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,120,2689.2,50.0,0.67,10.0,195138246,0.0,120,1,0.0,湖南,2020-01-15 00:00:00
1,230,2688.92,93.8,0.21,20.0,195330788,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,13,358.8,5.41666667,0.07258333,1.08333333,195224823,0.0,13,5,0.0,湖南,2020-01-16 00:00:00
1,2400,5000.0,194.0,5.47965,50.0,195200297,0.0,2400,5,0.0,湖南,2020-01-16 00:00:00
1,42,422.4,17.45041667,0.05095133,3.41250001,195330916,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
2,159,6675.0,185.5,1.06,53.0,195204197,0.0,159,5,0.0,湖南,2020-01-16 00:00:00
1,624,5567.4,83.003,0.65118924,28.0,195208781,0.0,624,5,0.0,湖南,2020-01-16 00:00:00
1,2400,5000.0,194.0,5.47965,50.0,195263138,0.0,2400,5,0.0,湖南,2020-01-17 00:00:00
1,636,2875.0,83.051,0.53,26.5,195265010,0.0,636,5,0.0,湖南,2020-01-17 00:00:00
1,316,1302.0,49.66,0.1961,11.0,195185092,0.0,316,5,0.0,湖南,2020-01-16 00:00:00
1,350,1156.0,61.3,0.24980192,17.0,195188123,0.0,350,5,0.0,湖南,2020-01-16 00:00:00
1,24,1200.0,39.6,184.004976,4.0,195270263,0.0,24,5,0.0,湖南,2020-01-17 00:00:00
1,1519,0.0,442.83666667,5.38833333,128.16666667,194526716,0.0,1519,1,0.0,湖南,2020-01-06 00:00:00
1,235,2198.77,57.26666666,0.82031533,19.48333333,195343565,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
4,32,1804.16,200.0,0.16,8.0,195196245,0.0,32,1,0.0,湖南,2020-01-16 00:00:00
1,120,7896.0,660.0,4.9,30.0,194958989,0.0,120,1,0.0,湖南,2020-01-11 00:00:00
2,16,939.76,97.0,0.51,4.0,195268641,0.0,16,5,0.0,湖南,2020-01-17 00:00:00
2,40,2255.2,250.0,0.2,10.0,195269342,0.0,40,1,0.0,湖南,2020-01-17 00:00:00
3,20,1260.4,110.0,0.1,5.0,195288315,0.0,20,1,0.0,湖南,2020-01-17 00:00:00
1,35,282.0,5.14658333,0.08057827,1.62916667,195148577,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,2,60.0,0.01666667,0.29,0.33333333,195285737,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
2,150,1588.0,8.18,1.54,25.0,195253589,0.0,150,1,0.0,湖南,2020-01-17 00:00:00
1,520,2839.2,174.5,2.24675,15.0,195315374,0.0,520,5,0.0,湖南,2020-01-18 00:00:00
2,200,2000.0,90.0,0.3,200.0,195187808,0.0,200,5,0.0,湖南,2020-01-16 00:00:00
1,800,4720.0,206.64,0.24,80.0,195322938,0.0,800,5,0.0,湖南,2020-01-18 00:00:00
1,12000,58000.0,3700.0,5239.668,500.0,195315580,0.0,12000,5,0.0,湖南,2020-01-18 00:00:00
0,19,7492.0,0.4372,0.07,19.0,195351751,0.0,0,5,1270.0,湖南,2020-01-18 00:00:00
0,11,1889.0,3.3026,0.1714,11.0,195351762,0.0,0,5,665.0,湖南,2020-01-19 00:00:00
0,24,10648.0,0.513,0.054,24.0,195351772,0.0,0,5,3866.0,湖南,2020-01-18 00:00:00
1,3,492.48,6.66,0.048,0.6,195332237,0.0,3,5,0.0,湖南,2020-01-18 00:00:00
0,67,12002.4,0.925,0.095,67.0,195207417,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,960,1200.0,180.0,0.312,40.0,195114701,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
0,42,2049.82,3.747,0.06,42.0,195294086,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
0,234,14191.15,20.604,0.234,234.0,195293923,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
1,792,2514.0,265.8,2.7276,66.0,195114838,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
3,30,555.0,25.0,0.015,5.0,195328555,0.0,30,5,0.0,湖南,2020-01-18 00:00:00
1,120,2160.0,4.0,0.0125,5.0,195359325,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
1,72,210.0,0.21,0.0009,3.0,195339898,0.0,72,5,0.0,湖南,2020-01-18 00:00:00
1,74,66.0,17.3925,0.0465,5.625,195281631,0.0,74,5,0.0,湖南,2020-01-17 00:00:00
1,886,9660.0,190.6,1.79285,48.0,195337989,0.0,886,5,0.0,湖南,2020-01-18 00:00:00
0,364,30337.0,10.9872,0.4614,364.0,195360956,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,216,540.0,77.1,0.417,18.0,195140991,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,30,7509.0,43.0,0.1920633,5.0,195363334,0.0,30,5,0.0,湖南,2020-01-19 00:00:00
1,60,294.0,1.32,0.06,6.0,195120753,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
0,110,24321.64,1.564,0.13701,110.0,195363424,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,120,756.0,28.8,0.36,12.0,195149660,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
0,6,1193.16,0.091,0.025,6.0,195368591,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,1848,10827.12,254.0516,84.9066,174.0,195247149,0.0,1848,1,0.0,湖南,2020-01-17 00:00:00
2,96,25440.0,40.4,32.212,8.0,195364357,0.0,96,5,0.0,湖南,2020-01-19 00:00:00
1,62,298.08,3.43333333,0.03717334,0.66666666,195360585,0.0,62,5,0.0,湖南,2020-01-19 00:00:00
1,3,13.04,0.23681818,0.00569697,0.13257576,195369020,0.0,3,5,0.0,湖南,2020-01-19 00:00:00
1,30,1530.0,47.0,0.2664,5.0,195331422,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,78,4590.0,134.66666667,0.21126667,13.0,195333178,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
0,33,5465.46,0.719,0.307,33.0,195378018,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,7200,34800.0,2220.0,3143.8008,300.0,195317804,0.0,7200,5,0.0,湖南,2020-01-18 00:00:00
1,202,2415.28,60.04583333,0.15597533,21.33333333,195381922,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
1,90,19506.3,104.55,0.70000621,13.0,195364744,0.0,90,5,0.0,湖南,2020-01-19 00:00:00
1,2301,8540.22,333.41166666,2.29448432,84.51666666,195184464,0.0,2301,5,0.0,湖南,2020-01-16 00:00:00
0,30,2582.4,0.25,0.032,30.0,195384299,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,354,77493.6,23.702,20.39,354.0,195366200,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,6,2246.4,0.012,0.018,6.0,195363212,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
1,16,0.0,0.2415,0.15902,16.0,195225998,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,26,0.0,0.4635,0.22702,26.0,195225843,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,14,0.0,0.23575,0.12901,14.0,195225228,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,15,0.0,0.2365,0.12902,15.0,195225098,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,17,0.0,0.2445,0.16002,17.0,195224989,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,24,0.0,0.4555,0.19602,24.0,195224668,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,9,0.0,0.192,0.01203,9.0,195219524,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,6,0.0,6.8,0.026,6.0,195207064,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
1,12,0.0,0.22775,0.09801,12.0,195206675,0.0,0,5,0.0,湖南,2020-01-16 00:00:00
0,3,700.56,0.009,0.003,3.0,195161911,0.0,0,5,0.0,湖南,2020-01-15 00:00:00
1,7514,5.0,19.6,0.09731272,4.5,195360582,360.0,7514,5,0.0,湖南,2020-01-19 00:00:00
1,26,1196.0,12.13333333,0.21666667,4.33333333,195252014,0.0,26,5,0.0,湖南,2020-01-17 00:00:00
1,112,349.32,10.91625,0.2403985,2.6875,195260736,0.0,112,5,0.0,湖南,2020-01-17 00:00:00
1,80,1152.0,7.066,0.192,6.0,195324190,0.0,80,5,0.0,湖南,2020-01-18 11:03:50
0,1,0.0,0.03,0.01,1.0,195388615,0.0,0,5,0.0,湖南,2020-01-19 16:55:52
1,270,20370.0,442.0,2.3059072,25.0,195251940,0.0,270,5,0.0,湖南,2020-01-17 00:00:00
0,20,0.0,0.15,0.058,20.0,195381404,0.0,0,5,0.0,湖南,2020-01-01 00:00:00
0,174,37159.08,6.7773,4.3121,174.0,195385322,0.0,0,5,0.0,湖南,2020-01-17 00:00:00
0,1,0.0,0.003,0.003,1.0,195389342,0.0,0,5,0.0,湖南,2020-01-19 17:08:49
1,48,7536.0,47.33333333,0.15113759,4.0,195271438,0.0,48,5,0.0,湖南,2020-01-17 00:00:00
0,15,3042.1,15.625,0.04728838,1.25,195381400,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,3,518.76,3.125,0.00945767,0.25,195379165,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,63,12574.2,65.625,0.19861118,5.25,195375746,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,120,23711.07,125.0,0.378307,10.0,195374831,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,72,15262.56,31.8,0.22349838,6.0,195373888,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,72,15262.56,31.8,0.22349838,6.0,195373803,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,36,7578.32,15.9,0.11174919,3.0,195373277,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
2,90,765.0,7.6372,0.01865262,2.5,195373284,0.0,90,5,0.0,湖南,2020-01-19 00:00:00
0,8,5583.0,0.2036,0.02,8.0,195400332,0.0,0,5,1344.0,湖南,2020-01-19 00:00:00
2,800,4896.0,206.64,0.24,80.0,195358115,0.0,800,5,0.0,湖南,2020-01-19 00:00:00
1,306,20250.0,535.5,0.8466,51.0,195330596,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,72,468.0,22.5,0.06425,3.0,195347093,0.0,72,5,0.0,湖南,2020-01-19 00:00:00
0,12,2630.0,1.06,1.011,12.0,194863160,0.0,0,5,0.0,湖南,2020-01-10 00:00:00
2,29,609.87,25.13333333,0.04833333,4.83333333,195416933,0.0,0,5,0.0,湖南,2020-01-20 00:00:00
1,5,0.0,0.85833333,0.00287856,0.08333333,195408553,220.0,0,5,0.0,湖南,2020-01-20 00:00:00
1,3,0.0,0.009,0.003,3.0,195407628,0.0,0,5,0.0,湖南,2020-01-20 00:00:00
1,2,731.18,2.2,0.00723333,0.33333333,195407365,0.0,2,5,0.0,湖南,2020-01-20 00:00:00
1,12,2180.76,17.2,0.07682532,2.0,195409089,149.71,12,5,0.0,湖南,2020-01-20 00:00:00
0,4,785.2,0.011,0.007,4.0,195419624,0.0,0,5,0.0,湖南,2020-01-20 00:00:00
1,770,4162.91,297.81938096,3.98065707,38.96190476,195336625,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,286,1252.36,116.07047619,2.09273643,13.74404763,195335265,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,532,4070.88,245.25666666,3.04846997,32.83333334,195328801,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
1,150,1500.0,470.0,1.55,150.0,195386793,0.0,150,5,0.0,湖南,2020-01-19 00:00:00
1,60,900.0,15.0,0.04974,3.0,195380169,0.0,60,5,0.0,湖南,2020-01-19 00:00:00
1,60,900.0,15.0,0.04974,3.0,195380416,0.0,60,1,0.0,湖南,2020-01-19 00:00:00
1,150,1500.0,470.0,1.55,150.0,195365613,0.0,150,5,0.0,湖南,2020-01-19 00:00:00
1,150,1500.0,470.0,1.55,150.0,195365372,0.0,150,5,0.0,湖南,2020-01-19 00:00:00
1,150,1500.0,470.0,1.55,150.0,195365424,0.0,150,5,0.0,湖南,2020-01-19 00:00:00
1,12,900.0,21.0,0.0332,2.0,195368623,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
1,20,106.0,4.4,0.01,1.0,195414958,0.0,0,5,0.0,湖南,2020-01-20 00:00:00
0,1,122.4,0.02,0.005,1.0,195415884,0.0,0,5,0.0,湖南,2020-01-20 00:00:00
0,27,0.0,43.196,3.069,27.0,195416479,0.0,0,5,0.0,湖南,2020-01-13 00:00:00
1,184,1613.48,50.48,0.13860042,14.95714286,195425842,0.0,0,5,0.0,湖南,2020-01-20 00:00:00
1,186,1565.36,54.60583334,1.13165,11.69166666,195425537,0.0,0,5,0.0,湖南,2020-01-20 00:00:00
0,137,34681.08,1275.188,0.38,137.0,195416601,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
0,7,1276.0,100.089,0.019,7.0,195417770,0.0,0,5,0.0,湖南,2020-01-19 00:00:00
1,185,647.85,13.475,0.10359292,5.25,195397936,0.0,185,5,0.0,湖南,2020-01-20 00:00:00
0,2,0.0,0.06,0.002,2.0,195428817,0.0,0,5,0.0,湖南,2020-01-20 14:41:47
1,318,1728.48,28.44,15.43,34.0,195198957,0.0,318,5,0.0,湖南,2020-01-16 00:00:00
0,27,4546.08,0.456,0.02801,27.0,195425846,0.0,0,5,0.0,湖南,2020-01-18 00:00:00
